continent,location,date,population,new_cases,new_vaccinations,total_vaccinations,RollingPeopleInfected,RollingPeopleVaccinated,percent_infected,percent_vaccinated
South America,Argentina,2021-04-10,45195777,19419,245445,5201468,2517300,4727510,5.57,10.46
South America,Argentina,2021-04-11,45195777,15262,112144,5313612,2532562,4839654,5.6,10.71
South America,Argentina,2021-04-12,45195777,19437,76388,5390000,2551999,4916042,5.65,10.88
South America,Argentina,2021-04-13,45195777,27001,181878,5571878,2579000,5097920,5.71,11.28
South America,Argentina,2021-04-14,45195777,25157,183041,5754919,2604157,5280961,5.76,11.68
South America,Argentina,2021-04-15,45195777,24999,180227,5935146,2629156,5461188,5.82,12.08
South America,Argentina,2021-04-16,45195777,29472,157870,6093016,2658628,5619058,5.88,12.43
South America,Argentina,2021-04-17,45195777,19119,133856,6226872,2677747,5752914,5.92,12.73
South America,Argentina,2021-04-18,45195777,16267,61940,6288812,2694014,5814854,5.96,12.87
South America,Argentina,2021-04-19,45195777,20461,45742,6334554,2714475,5860596,6.01,12.97
South America,Argentina,2021-04-20,45195777,29145,98587,6433141,2743620,5959183,6.07,13.19
South America,Argentina,2021-04-21,45195777,25932,117427,6550568,2769552,6076610,6.13,13.45
South America,Argentina,2021-04-22,45195777,27216,142870,6693438,2796768,6219480,6.19,13.76
South America,Argentina,2021-04-23,45195777,27884,113973,6807411,2824652,6333453,6.25,14.01
South America,Argentina,2021-04-24,45195777,21220,209868,7017279,2845872,6543321,6.3,14.48
South America,Argentina,2021-04-25,45195777,15012,117670,7134949,2860884,6660991,6.33,14.74
South America,Argentina,2021-04-26,45195777,18793,79755,7214704,2879677,6740746,6.37,14.91
South America,Argentina,2021-04-27,45195777,25495,171946,7386650,2905172,6912692,6.43,15.29
South America,Argentina,2021-04-28,45195777,23718,171336,7557986,2928890,7084028,6.48,15.67
South America,Argentina,2021-04-29,45195777,26053,157020,7715006,2954943,7241048,6.54,16.02
South America,Argentina,2021-04-30,45195777,22420,150207,7865213,2977363,7391255,6.59,16.35
Asia,Armenia,2021-03-31,2963234,1148,,565,192639,,6.5,
North America,Aruba,2021-03-29,106766,,,25766,,,,
North America,Aruba,2021-04-10,106766,,,41096,,,,
North America,Aruba,2021-04-12,106766,,,43073,,,,
North America,Aruba,2021-04-13,106766,,2515,45588,,2515,,2.36
North America,Aruba,2021-04-14,106766,,2612,48200,,5127,,4.8
North America,Aruba,2021-04-15,106766,,2346,50546,,7473,,7.0
North America,Aruba,2021-04-16,106766,,2409,52955,,9882,,9.26
North America,Aruba,2021-04-17,106766,,2627,55582,,12509,,11.72
North America,Aruba,2021-04-18,106766,,69,55651,,12578,,11.78
North America,Aruba,2021-04-19,106766,,2527,58178,,15105,,14.15
North America,Aruba,2021-04-20,106766,,2201,60379,,17306,,16.21
North America,Aruba,2021-04-21,106766,,1963,62342,,19269,,18.05
North America,Aruba,2021-04-22,106766,,1946,64288,,21215,,19.87
North America,Aruba,2021-04-23,106766,,3662,67950,,24877,,23.3
North America,Aruba,2021-04-24,106766,,1329,69279,,26206,,24.55
North America,Aruba,2021-04-25,106766,,3824,73103,,30030,,28.13
North America,Aruba,2021-04-26,106766,,257,73360,,30287,,28.37
North America,Aruba,2021-04-28,106766,,,74668,,30287,,28.37
North America,Aruba,2021-04-29,106766,,1178,75846,,31465,,29.47
North America,Aruba,2021-04-30,106766,,1019,76865,,32484,,30.43
Oceania,Australia,2021-02-22,25499881,7,20,20,28937,20,0.11,0.0
Oceania,Australia,2021-02-23,25499881,2,2859,2879,28939,2879,0.11,0.01
Oceania,Australia,2021-02-24,25499881,8,4029,6908,28947,6908,0.11,0.03
Oceania,Australia,2021-02-25,25499881,10,10592,17500,28957,17500,0.11,0.07
Oceania,Australia,2021-02-26,25499881,8,7500,25000,28965,25000,0.11,0.1
Oceania,Australia,2021-02-27,25499881,5,5000,30000,28970,30000,0.11,0.12
Oceania,Australia,2021-02-28,25499881,8,1894,31894,28978,31894,0.11,0.13
Oceania,Australia,2021-03-01,25499881,8,1808,33702,28986,33702,0.11,0.13
Oceania,Australia,2021-03-02,25499881,10,8205,41907,28996,41907,0.11,0.16
Oceania,Australia,2021-03-03,25499881,11,8933,50840,29007,50840,0.11,0.2
Oceania,Australia,2021-03-04,25499881,14,10168,61008,29021,61008,0.11,0.24
Oceania,Australia,2021-03-05,25499881,8,10859,71867,29029,71867,0.11,0.28
Oceania,Australia,2021-03-06,25499881,5,5073,76940,29034,76940,0.11,0.3
Oceania,Australia,2021-03-07,25499881,12,4405,81345,29046,81345,0.11,0.32
Oceania,Australia,2021-03-08,25499881,15,5024,86369,29061,86369,0.11,0.34
Oceania,Australia,2021-03-09,25499881,13,8539,94908,29074,94908,0.11,0.37
Oceania,Australia,2021-03-10,25499881,16,11292,106200,29090,106200,0.11,0.42
Oceania,Australia,2021-03-11,25499881,12,18800,125000,29102,125000,0.11,0.49
Oceania,Australia,2021-03-12,25499881,10,10103,135103,29112,135103,0.11,0.53
Oceania,Australia,2021-03-13,25499881,5,24191,159294,29117,159294,0.11,0.62
Oceania,Australia,2021-03-14,25499881,13,3257,162551,29130,162551,0.11,0.64
Oceania,Australia,2021-03-15,25499881,7,2230,164781,29137,164781,0.11,0.65
Oceania,Australia,2021-03-16,25499881,17,17656,182437,29154,182437,0.11,0.72
Oceania,Australia,2021-03-17,25499881,12,21120,203557,29166,203557,0.11,0.8
Oceania,Australia,2021-03-18,25499881,17,22500,226057,29183,226057,0.11,0.89
Oceania,Australia,2021-03-19,25499881,9,14697,240754,29192,240754,0.11,0.94
Oceania,Australia,2021-03-20,25499881,4,13077,253831,29196,253831,0.11,1.0
Oceania,Australia,2021-03-21,25499881,10,3188,257019,29206,257019,0.11,1.01
Oceania,Australia,2021-03-22,25499881,5,25165,282184,29211,282184,0.11,1.11
Oceania,Australia,2021-03-23,25499881,10,25341,307525,29221,307525,0.11,1.21
Oceania,Australia,2021-03-24,25499881,9,47729,355254,29230,355254,0.11,1.39
Oceania,Australia,2021-03-25,25499881,9,53156,408410,29239,408410,0.11,1.6
Oceania,Australia,2021-03-26,25499881,13,51745,460155,29252,460155,0.11,1.8
Oceania,Australia,2021-03-27,25499881,7,46310,506465,29259,506465,0.11,1.99
Oceania,Australia,2021-03-28,25499881,17,5055,511520,29276,511520,0.11,2.01
Oceania,Australia,2021-03-29,25499881,20,30241,541761,29296,541761,0.11,2.12
Oceania,Australia,2021-03-30,25499881,8,55762,597523,29304,597523,0.11,2.34
Oceania,Australia,2021-03-31,25499881,18,72826,670349,29322,670349,0.11,2.63
Oceania,Australia,2021-04-01,25499881,11,73979,744328,29333,744328,0.12,2.92
Oceania,Australia,2021-04-02,25499881,8,79283,823611,29341,823611,0.12,3.23
Oceania,Australia,2021-04-03,25499881,7,4805,828416,29348,828416,0.12,3.25
Oceania,Australia,2021-04-04,25499881,9,14766,843182,29357,843182,0.12,3.31
Oceania,Australia,2021-04-05,25499881,8,1127,844309,29365,844309,0.12,3.31
Oceania,Australia,2021-04-06,25499881,14,10674,854983,29379,854983,0.12,3.35
Oceania,Australia,2021-04-07,25499881,6,65351,920334,29385,920334,0.12,3.61
Oceania,Australia,2021-04-08,25499881,5,75811,996145,29390,996145,0.12,3.91
Oceania,Australia,2021-04-09,25499881,6,81366,1077511,29396,1077511,0.12,4.23
Oceania,Australia,2021-04-10,25499881,9,61355,1138866,29405,1138866,0.12,4.47
Oceania,Australia,2021-04-11,25499881,14,27702,1166568,29419,1166568,0.12,4.57
Oceania,Australia,2021-04-12,25499881,10,11734,1178302,29429,1178302,0.12,4.62
Oceania,Australia,2021-04-13,25499881,21,56379,1234681,29450,1234681,0.12,4.84
Oceania,Australia,2021-04-14,25499881,19,60991,1295672,29469,1295672,0.12,5.08
Oceania,Australia,2021-04-15,25499881,15,63993,1359665,29484,1359665,0.12,5.33
Oceania,Australia,2021-04-16,25499881,15,60912,1420577,29499,1420577,0.12,5.57
Oceania,Australia,2021-04-17,25499881,20,53981,1474558,29519,1474558,0.12,5.78
Oceania,Australia,2021-04-18,25499881,14,22354,1496912,29533,1496912,0.12,5.87
Oceania,Australia,2021-04-19,25499881,23,89644,1586556,29556,1586556,0.12,6.22
Oceania,Australia,2021-04-20,25499881,20,66730,1653286,29576,1653286,0.12,6.48
Oceania,Australia,2021-04-21,25499881,18,64821,1718107,29594,1718107,0.12,6.74
Oceania,Australia,2021-04-22,25499881,44,67231,1785338,29638,1785338,0.12,7.0
Oceania,Australia,2021-04-23,25499881,15,70263,1855601,29653,1855601,0.12,7.28
Oceania,Australia,2021-04-24,25499881,10,58446,1914047,29663,1914047,0.12,7.51
Oceania,Australia,2021-04-25,25499881,17,20030,1934077,29680,1934077,0.12,7.58
Oceania,Australia,2021-04-26,25499881,37,3408,1937485,29717,1937485,0.12,7.6
Oceania,Australia,2021-04-27,25499881,33,31852,1969337,29750,1969337,0.12,7.72
Oceania,Australia,2021-04-28,25499881,23,60207,2029544,29773,2029544,0.12,7.96
Oceania,Australia,2021-04-29,25499881,25,82741,2112285,29798,2112285,0.12,8.28
Oceania,Australia,2021-04-30,25499881,13,67259,2179544,29811,2179544,0.12,8.55
Europe,Austria,2020-12-27,9006400,1408,,732,351892,,3.91,
Europe,Austria,2020-12-28,9006400,1592,1300,2032,353484,1300,3.92,0.01
Europe,Austria,2020-12-29,9006400,1868,1621,3653,355352,2921,3.95,0.03
Europe,Austria,2020-12-30,9006400,2550,1352,5005,357902,4273,3.97,0.05
Europe,Austria,2020-12-31,9006400,2913,8,5013,360815,4281,4.01,0.05
Europe,Austria,2021-01-01,9006400,2096,4,5017,362911,4285,4.03,0.05
Europe,Austria,2021-01-02,9006400,1391,6,5023,364302,4291,4.04,0.05
Europe,Austria,2021-01-03,9006400,1466,1,5024,365768,4292,4.06,0.05
Europe,Austria,2021-01-04,9006400,1642,119,5143,367410,4411,4.08,0.05
Europe,Austria,2021-01-05,9006400,2311,1790,6933,369721,6201,4.11,0.07
Europe,Austria,2021-01-06,9006400,2469,836,7769,372190,7037,4.13,0.08
Europe,Austria,2021-01-07,9006400,2540,3188,10957,374730,10225,4.16,0.11
Europe,Austria,2021-01-08,9006400,2063,12982,23939,376793,23207,4.18,0.26
Europe,Austria,2021-01-09,9006400,2278,4408,28347,379071,27615,4.21,0.31
Europe,Austria,2021-01-10,9006400,1651,2223,30570,380722,29838,4.23,0.33
Europe,Austria,2021-01-11,9006400,1536,5659,36229,382258,35497,4.24,0.39
Europe,Austria,2021-01-12,9006400,1575,14699,50928,383833,50196,4.26,0.56
Europe,Austria,2021-01-13,9006400,1917,15322,66250,385750,65518,4.28,0.73
Europe,Austria,2021-01-14,9006400,3510,16657,82907,389260,82175,4.32,0.91
Europe,Austria,2021-01-15,9006400,1528,18298,101205,390788,100473,4.34,1.12
Europe,Austria,2021-01-16,9006400,1723,6768,107973,392511,107241,4.36,1.19
Europe,Austria,2021-01-17,9006400,1267,5687,113660,393778,112928,4.37,1.25
Europe,Austria,2021-01-18,9006400,1161,11404,125064,394939,124332,4.39,1.38
Europe,Austria,2021-01-19,9006400,1486,25851,150915,396425,150183,4.4,1.67
Europe,Austria,2021-01-20,9006400,1671,23493,174408,398096,173676,4.42,1.93
Europe,Austria,2021-01-21,9006400,1702,19663,194071,399798,193339,4.44,2.15
Europe,Austria,2021-01-22,9006400,2088,11690,205761,401886,205029,4.46,2.28
Europe,Austria,2021-01-23,9006400,1626,3129,208890,403512,208158,4.48,2.31
Europe,Austria,2021-01-24,9006400,1202,1239,210129,404714,209397,4.49,2.32
Europe,Austria,2021-01-25,9006400,1009,1493,211622,405723,210890,4.5,2.34
Europe,Austria,2021-01-26,9006400,1417,8574,220196,407140,219464,4.52,2.44
Europe,Austria,2021-01-27,9006400,1641,7994,228190,408781,227458,4.54,2.53
Europe,Austria,2021-01-28,9006400,1449,9836,238026,410230,237294,4.55,2.63
Europe,Austria,2021-01-29,9006400,1500,15023,253049,411730,252317,4.57,2.8
Europe,Austria,2021-01-30,9006400,1478,3698,256747,413208,256015,4.59,2.84
Europe,Austria,2021-01-31,9006400,1190,1360,258107,414398,257375,4.6,2.86
Europe,Austria,2021-02-01,9006400,1124,4692,262799,415522,262067,4.61,2.91
Europe,Austria,2021-02-02,9006400,1241,17289,280088,416763,279356,4.63,3.1
Europe,Austria,2021-02-03,9006400,1520,17874,297962,418283,297230,4.64,3.3
Europe,Austria,2021-02-04,9006400,1518,20269,318231,419801,317499,4.66,3.53
Europe,Austria,2021-02-05,9006400,1388,21121,339352,421189,338620,4.68,3.76
Europe,Austria,2021-02-06,9006400,1333,9011,348363,422522,347631,4.69,3.86
Europe,Austria,2021-02-07,9006400,1317,5027,353390,423839,352658,4.71,3.92
Europe,Austria,2021-02-08,9006400,1057,9718,363108,424896,362376,4.72,4.02
Europe,Austria,2021-02-09,9006400,1197,19180,382288,426093,381556,4.73,4.24
Europe,Austria,2021-02-10,9006400,1469,21707,403995,427562,403263,4.75,4.48
Europe,Austria,2021-02-11,9006400,1577,24297,428292,429139,427560,4.76,4.75
Europe,Austria,2021-02-12,9006400,1731,26635,454927,430870,454195,4.78,5.04
Europe,Austria,2021-02-13,9006400,1433,10429,465356,432303,464624,4.8,5.16
Europe,Austria,2021-02-14,9006400,1184,2016,467372,433487,466640,4.81,5.18
Europe,Austria,2021-02-15,9006400,1225,7119,474491,434712,473759,4.83,5.26
Europe,Austria,2021-02-16,9006400,1427,14527,489018,436139,488286,4.84,5.42
Europe,Austria,2021-02-17,9006400,1735,19489,508507,437874,507775,4.86,5.64
Europe,Austria,2021-02-18,9006400,1967,19694,528201,439841,527469,4.88,5.86
Europe,Austria,2021-02-19,9006400,1818,21320,549521,441659,548789,4.9,6.09
Europe,Austria,2021-02-20,9006400,1877,12935,562456,443536,561724,4.92,6.24
Europe,Austria,2021-02-21,9006400,1838,5971,568427,445374,567695,4.95,6.3
Europe,Austria,2021-02-22,9006400,1270,6910,575337,446644,574605,4.96,6.38
Europe,Austria,2021-02-23,9006400,1727,14710,590047,448371,589315,4.98,6.54
Europe,Austria,2021-02-24,9006400,2005,19768,609815,450376,609083,5.0,6.76
Europe,Austria,2021-02-25,9006400,2391,19783,629598,452767,628866,5.03,6.98
Europe,Austria,2021-02-26,9006400,2093,28606,658204,454860,657472,5.05,7.3
Europe,Austria,2021-02-27,9006400,2457,24668,682872,457317,682140,5.08,7.57
Europe,Austria,2021-02-28,9006400,2123,10308,693180,459440,692448,5.1,7.69
Europe,Austria,2021-03-01,9006400,1409,8634,701814,460849,701082,5.12,7.78
Europe,Austria,2021-03-02,9006400,1920,25180,726994,462769,726262,5.14,8.06
Europe,Austria,2021-03-03,9006400,2553,27764,754758,465322,754026,5.17,8.37
Europe,Austria,2021-03-04,9006400,2324,27092,781850,467646,781118,5.19,8.67
Europe,Austria,2021-03-05,9006400,2668,36571,818421,470314,817689,5.22,9.08
Europe,Austria,2021-03-06,9006400,2557,28002,846423,472871,845691,5.25,9.39
Europe,Austria,2021-03-07,9006400,2199,11866,858289,475070,857557,5.27,9.52
Europe,Austria,2021-03-08,9006400,1910,11503,869792,476980,869060,5.3,9.65
Europe,Austria,2021-03-09,9006400,2411,28190,897982,479391,897250,5.32,9.96
Europe,Austria,2021-03-10,9006400,2528,28790,926772,481919,926040,5.35,10.28
Europe,Austria,2021-03-11,9006400,2997,44535,971307,484916,970575,5.38,10.78
Europe,Austria,2021-03-12,9006400,3126,58024,1029331,488042,1028599,5.42,11.42
Europe,Austria,2021-03-13,9006400,3023,52085,1081416,491065,1080684,5.45,12.0
Europe,Austria,2021-03-14,9006400,2503,29691,1111107,493568,1110375,5.48,12.33
Europe,Austria,2021-03-15,9006400,1896,20748,1131855,495464,1131123,5.5,12.56
Europe,Austria,2021-03-16,9006400,2425,28222,1160077,497889,1159345,5.53,12.87
Europe,Austria,2021-03-17,9006400,3335,34133,1194210,501224,1193478,5.57,13.25
Europe,Austria,2021-03-18,9006400,3357,34635,1228845,504581,1228113,5.6,13.64
Europe,Austria,2021-03-19,9006400,3515,53678,1282523,508096,1281791,5.64,14.23
Europe,Austria,2021-03-20,9006400,3344,47101,1329624,511440,1328892,5.68,14.75
Europe,Austria,2021-03-21,9006400,2713,15492,1345116,514153,1344384,5.71,14.93
Europe,Austria,2021-03-22,9006400,2412,15753,1360869,516565,1360137,5.74,15.1
Europe,Austria,2021-03-23,9006400,3415,35168,1396037,519980,1395305,5.77,15.49
Europe,Austria,2021-03-24,9006400,3289,39234,1435271,523269,1434539,5.81,15.93
Europe,Austria,2021-03-25,9006400,3124,45525,1480796,526393,1480064,5.84,16.43
Europe,Austria,2021-03-26,9006400,3895,50370,1531166,530288,1530434,5.89,16.99
Europe,Austria,2021-03-27,9006400,3498,41223,1572389,533786,1571657,5.93,17.45
Europe,Austria,2021-03-28,9006400,2679,14497,1586886,536465,1586154,5.96,17.61
Europe,Austria,2021-03-29,9006400,3076,26408,1613294,539541,1612562,5.99,17.9
Europe,Austria,2021-03-30,9006400,3001,40940,1654234,542542,1653502,6.02,18.36
Europe,Austria,2021-03-31,9006400,3687,34959,1689193,546229,1688461,6.06,18.75
Europe,Austria,2021-04-01,9006400,3363,41572,1730765,549592,1730033,6.1,19.21
Europe,Austria,2021-04-02,9006400,3137,43591,1774356,552729,1773624,6.14,19.69
Europe,Austria,2021-04-03,9006400,3283,21637,1795993,556012,1795261,6.17,19.93
Europe,Austria,2021-04-04,9006400,2743,9978,1805971,558755,1805239,6.2,20.04
Europe,Austria,2021-04-05,9006400,2217,12498,1818469,560972,1817737,6.23,20.18
Europe,Austria,2021-04-06,9006400,1935,37950,1856419,562907,1855687,6.25,20.6
Europe,Austria,2021-04-07,9006400,3101,55175,1911594,566008,1910862,6.28,21.22
Europe,Austria,2021-04-08,9006400,2906,71705,1983299,568914,1982567,6.32,22.01
Europe,Austria,2021-04-09,9006400,2702,77458,2060757,571616,2060025,6.35,22.87
Europe,Austria,2021-04-10,9006400,3139,64944,2125701,574755,2124969,6.38,23.59
Europe,Austria,2021-04-11,9006400,2252,25807,2151508,577007,2150776,6.41,23.88
Europe,Austria,2021-04-12,9006400,1943,34210,2185718,578950,2184986,6.43,24.26
Europe,Austria,2021-04-13,9006400,2313,44305,2230023,581263,2229291,6.45,24.75
Europe,Austria,2021-04-14,9006400,2942,65543,2295566,584205,2294834,6.49,25.48
Europe,Austria,2021-04-15,9006400,2678,72559,2368125,586883,2367393,6.52,26.29
Europe,Austria,2021-04-16,9006400,2416,69176,2437301,589299,2436569,6.54,27.05
Europe,Austria,2021-04-17,9006400,2048,56464,2493765,591347,2493033,6.57,27.68
Europe,Austria,2021-04-18,9006400,2076,18990,2512755,593423,2512023,6.59,27.89
Europe,Austria,2021-04-19,9006400,2117,30828,2543583,595540,2542851,6.61,28.23
Europe,Austria,2021-04-20,9006400,2026,44345,2587928,597566,2587196,6.63,28.73
Europe,Austria,2021-04-21,9006400,2523,61820,2649748,600089,2649016,6.66,29.41
Europe,Austria,2021-04-22,9006400,2405,69237,2718985,602494,2718253,6.69,30.18
Europe,Austria,2021-04-23,9006400,2329,66469,2785454,604823,2784722,6.72,30.92
Europe,Austria,2021-04-24,9006400,2131,39188,2824642,606954,2823910,6.74,31.35
Europe,Austria,2021-04-25,9006400,2025,27553,2852195,608979,2851463,6.76,31.66
Europe,Austria,2021-04-26,9006400,1566,30179,2882374,610545,2881642,6.78,32.0
Europe,Austria,2021-04-27,9006400,1625,47111,2929485,612170,2928753,6.8,32.52
Europe,Austria,2021-04-28,9006400,2340,56494,2985979,614510,2985247,6.82,33.15
Europe,Austria,2021-04-29,9006400,2229,73309,3059288,616739,3058556,6.85,33.96
Europe,Austria,2021-04-30,9006400,2131,72940,3132228,618870,3131496,6.87,34.77
Asia,Azerbaijan,2021-02-06,10139175,115,,65000,231022,,2.28,
Asia,Azerbaijan,2021-03-01,10139175,125,,293360,234662,,2.31,
Asia,Azerbaijan,2021-03-03,10139175,319,,337315,235333,,2.32,
Asia,Azerbaijan,2021-03-09,10139175,297,,411496,237260,,2.34,
Asia,Azerbaijan,2021-03-10,10139175,515,17139,428635,237775,17139,2.35,0.17
Asia,Azerbaijan,2021-03-11,10139175,608,8214,436849,238383,25353,2.35,0.25
Asia,Azerbaijan,2021-03-12,10139175,576,7039,443888,238959,32392,2.36,0.32
Asia,Azerbaijan,2021-03-13,10139175,733,6428,450316,239692,38820,2.36,0.38
Asia,Azerbaijan,2021-03-14,10139175,603,3270,453586,240295,42090,2.37,0.42
Asia,Azerbaijan,2021-03-20,10139175,1187,,482664,245490,42090,2.42,0.42
Asia,Azerbaijan,2021-03-26,10139175,1759,,510420,252680,42090,2.49,0.42
Asia,Azerbaijan,2021-04-01,10139175,2248,,856363,263961,42090,2.6,0.42
Asia,Azerbaijan,2021-04-02,10139175,2361,32670,889033,266322,74760,2.63,0.74
Asia,Azerbaijan,2021-04-03,10139175,1852,35780,924813,268174,110540,2.64,1.09
Asia,Azerbaijan,2021-04-04,10139175,2561,22932,947745,270735,133472,2.67,1.32
Asia,Azerbaijan,2021-04-05,10139175,1099,202,947947,271834,133674,2.68,1.32
Asia,Azerbaijan,2021-04-06,10139175,2035,34344,982291,273869,168018,2.7,1.66
Asia,Azerbaijan,2021-04-07,10139175,2595,43499,1025790,276464,211517,2.73,2.09
Asia,Azerbaijan,2021-04-08,10139175,2717,43698,1069488,279181,255215,2.75,2.52
Asia,Azerbaijan,2021-04-09,10139175,2206,42234,1111722,281387,297449,2.78,2.93
Asia,Azerbaijan,2021-04-10,10139175,2192,41827,1153549,283579,339276,2.8,3.35
Asia,Azerbaijan,2021-04-11,10139175,2414,23538,1177087,285993,362814,2.82,3.58
Asia,Azerbaijan,2021-04-12,10139175,1151,100,1177187,287144,362914,2.83,3.58
Asia,Azerbaijan,2021-04-13,10139175,2457,34976,1212163,289601,397890,2.86,3.92
Asia,Azerbaijan,2021-04-14,10139175,2293,31028,1243191,291894,428918,2.88,4.23
Asia,Azerbaijan,2021-04-15,10139175,2317,28600,1271791,294211,457518,2.9,4.51
Asia,Azerbaijan,2021-04-16,10139175,2163,27532,1299323,296374,485050,2.92,4.78
Asia,Azerbaijan,2021-04-17,10139175,2148,25711,1325034,298522,510761,2.94,5.04
Asia,Azerbaijan,2021-04-18,10139175,2144,12327,1337361,300666,523088,2.97,5.16
Asia,Azerbaijan,2021-04-19,10139175,995,19,1337380,301661,523107,2.98,5.16
Asia,Azerbaijan,2021-04-20,10139175,2197,14830,1352210,303858,537937,3.0,5.31
Asia,Azerbaijan,2021-04-21,10139175,2075,14680,1366890,305933,552617,3.02,5.45
Asia,Azerbaijan,2021-04-22,10139175,2047,15077,1381967,307980,567694,3.04,5.6
Asia,Azerbaijan,2021-04-23,10139175,1809,14424,1396391,309789,582118,3.06,5.74
Asia,Azerbaijan,2021-04-24,10139175,1676,16090,1412481,311465,598208,3.07,5.9
Asia,Azerbaijan,2021-04-25,10139175,1541,10814,1423295,313006,609022,3.09,6.01
Asia,Azerbaijan,2021-04-26,10139175,806,365,1423660,313812,609387,3.1,6.01
Asia,Azerbaijan,2021-04-27,10139175,1307,16583,1440243,315119,625970,3.11,6.17
Asia,Azerbaijan,2021-04-28,10139175,1402,15871,1456114,316521,641841,3.12,6.33
Asia,Azerbaijan,2021-04-29,10139175,1392,15465,1471579,317913,657306,3.14,6.48
Asia,Azerbaijan,2021-04-30,10139175,1196,16639,1488218,319109,673945,3.15,6.65
North America,Bahamas,2021-03-17,393248,24,,110,8800,,2.24,
North America,Bahamas,2021-03-18,393248,0,6890,7000,8800,6890,2.24,1.75
North America,Bahamas,2021-04-07,393248,26,,10000,9296,6890,2.36,1.75
North America,Bahamas,2021-04-12,393248,96,,15000,9460,6890,2.41,1.75
North America,Bahamas,2021-04-21,393248,77,,21907,9868,6890,2.51,1.75
North America,Bahamas,2021-04-27,393248,0,,25692,10220,6890,2.6,1.75
Asia,Bahrain,2020-12-23,1701583,183,,38965,90817,,5.34,
Asia,Bahrain,2020-12-24,1701583,253,11106,50071,91070,11106,5.35,0.65
Asia,Bahrain,2020-12-25,1701583,234,472,50543,91304,11578,5.37,0.68
Asia,Bahrain,2020-12-26,1701583,214,1013,51556,91518,12591,5.38,0.74
Asia,Bahrain,2020-12-27,1701583,215,2058,53614,91733,14649,5.39,0.86
Asia,Bahrain,2020-12-28,1701583,202,1400,55014,91935,16049,5.4,0.94
Asia,Bahrain,2020-12-29,1701583,234,1027,56041,92169,17076,5.42,1.0
Asia,Bahrain,2020-12-30,1701583,256,1276,57317,92425,18352,5.43,1.08
Asia,Bahrain,2020-12-31,1701583,250,1326,58643,92675,19678,5.45,1.16
Asia,Bahrain,2021-01-01,1701583,238,708,59351,92913,20386,5.46,1.2
Asia,Bahrain,2021-01-02,1701583,271,746,60097,93184,21132,5.48,1.24
Asia,Bahrain,2021-01-03,1701583,294,592,60689,93478,21724,5.49,1.28
Asia,Bahrain,2021-01-04,1701583,288,923,61612,93766,22647,5.51,1.33
Asia,Bahrain,2021-01-05,1701583,229,2281,63893,93995,24928,5.52,1.46
Asia,Bahrain,2021-01-06,1701583,289,4579,68472,94284,29507,5.54,1.73
Asia,Bahrain,2021-01-07,1701583,349,3767,72239,94633,33274,5.56,1.96
Asia,Bahrain,2021-01-08,1701583,397,6052,78291,95030,39326,5.58,2.31
Asia,Bahrain,2021-01-09,1701583,287,5866,84157,95317,45192,5.6,2.66
Asia,Bahrain,2021-01-10,1701583,241,5093,89250,95558,50285,5.62,2.96
Asia,Bahrain,2021-01-11,1701583,321,3348,92598,95879,53633,5.63,3.15
Asia,Bahrain,2021-01-12,1701583,316,5178,97776,96195,58811,5.65,3.46
Asia,Bahrain,2021-03-06,1701583,612,,506519,126126,58811,7.41,3.46
Asia,Bahrain,2021-03-07,1701583,476,3388,509907,126602,62199,7.44,3.66
Asia,Bahrain,2021-03-08,1701583,653,2513,512420,127255,64712,7.48,3.8
Asia,Bahrain,2021-03-09,1701583,545,2139,514559,127800,66851,7.51,3.93
Asia,Bahrain,2021-03-10,1701583,628,3342,517901,128428,70193,7.55,4.13
Asia,Bahrain,2021-03-11,1701583,653,2528,520429,129081,72721,7.59,4.27
Asia,Bahrain,2021-03-12,1701583,744,1915,522344,129825,74636,7.63,4.39
Asia,Bahrain,2021-03-13,1701583,579,12281,534625,130404,86917,7.66,5.11
Asia,Bahrain,2021-03-14,1701583,597,16572,551197,131001,103489,7.7,6.08
Asia,Bahrain,2021-03-15,1701583,682,15599,566796,131683,119088,7.74,7.0
Asia,Bahrain,2021-03-16,1701583,686,13743,580539,132369,132831,7.78,7.81
Asia,Bahrain,2021-03-17,1701583,768,16907,597446,133137,149738,7.82,8.8
Asia,Bahrain,2021-03-18,1701583,642,16500,613946,133779,166238,7.86,9.77
Asia,Bahrain,2021-03-19,1701583,731,12805,626751,134510,179043,7.9,10.52
Asia,Bahrain,2021-03-20,1701583,816,13353,640104,135326,192396,7.95,11.31
Asia,Bahrain,2021-03-21,1701583,656,13132,653236,135982,205528,7.99,12.08
Asia,Bahrain,2021-03-22,1701583,759,13919,667155,136741,219447,8.04,12.9
Asia,Bahrain,2021-03-23,1701583,809,12926,680081,137550,232373,8.08,13.66
Asia,Bahrain,2021-03-24,1701583,733,14598,694679,138283,246971,8.13,14.51
Asia,Bahrain,2021-03-25,1701583,841,13301,707980,139124,260272,8.18,15.3
Asia,Bahrain,2021-03-26,1701583,829,9428,717408,139953,269700,8.22,15.85
Asia,Bahrain,2021-03-27,1701583,865,6593,724001,140818,276293,8.28,16.24
Asia,Bahrain,2021-03-28,1701583,1027,11716,735717,141845,288009,8.34,16.93
Asia,Bahrain,2021-03-29,1701583,824,11291,747008,142669,299300,8.38,17.59
Asia,Bahrain,2021-03-30,1701583,905,8541,755549,143574,307841,8.44,18.09
